policy,scenario,distribution_family,n,level,total_replications,conditional_denominator,classification_rate,classification_ci95_lower,classification_ci95_upper,type_i_error,type_i_ci95_lower,type_i_ci95_upper,ci_coverage,coverage_ci95_lower,coverage_ci95_upper
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,15,insufficient,200,44,0.22,0.16816538358833258,0.28238799918293667,0.0,0.0,0.08029560375848066,1.0,0.9197043962415192,1.0
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,15,all,200,200,1.0,0.9811546736227335,1.0,0.02,0.0078044264163494685,0.050287086905826436,0.98,0.9497129130941735,0.9921955735836505
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,15,acceptable,200,72,0.36,0.2966919730456654,0.42858471833996925,0.027777777777777776,0.007651021904494577,0.09574175221438225,0.9722222222222222,0.9042582477856177,0.9923489780955054
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,15,caution,200,128,0.64,0.5714152816600309,0.7033080269543346,0.015625,0.004295449710144082,0.055180976679817195,0.984375,0.9448190233201829,0.9957045502898559
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,15,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,20,all,200,200,1.0,0.9811546736227335,1.0,0.025,0.010724719651761264,0.05717834040664198,0.975,0.942821659593358,0.9892752803482386
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,20,acceptable,200,76,0.38,0.31559005848673627,0.44893281984380773,0.013157894736842105,0.00232648004557906,0.07083674751784413,0.9868421052631579,0.9291632524821559,0.997673519954421
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,20,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,20,insufficient,200,124,0.62,0.5510671801561923,0.6844099415132637,0.03225806451612903,0.012614619069790334,0.08001150495858558,0.967741935483871,0.9199884950414144,0.9873853809302097
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,20,all,200,200,1.0,0.9811546736227335,1.0,0.025,0.010724719651761264,0.05717834040664198,0.975,0.942821659593358,0.9892752803482386
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,20,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,20,caution,200,126,0.63,0.5612262992405018,0.6938739159014088,0.03968253968253968,0.017067113080169644,0.08953565422090193,0.9603174603174603,0.9104643457790981,0.9829328869198303
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,20,insufficient,200,74,0.37,0.30612608409859116,0.4387737007594981,0.0,-3.469446951953614e-18,0.04934977939638607,1.0,0.950650220603614,1.0000000000000002
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,20,all,200,200,1.0,0.9811546736227335,1.0,0.025,0.010724719651761264,0.05717834040664198,0.975,0.942821659593358,0.9892752803482386
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,20,acceptable,200,60,0.3,0.24074744682371402,0.36679068372719265,0.016666666666666666,0.0029481597947862495,0.08855129727590061,0.9833333333333333,0.9114487027240993,0.9970518402052136
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,20,caution,200,140,0.7,0.6332093162728074,0.7592525531762859,0.02857142857142857,0.011165776841333588,0.07115721207839866,0.9714285714285714,0.9288427879216012,0.9888342231586664
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,20,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,30,all,200,200,1.0,0.9811546736227335,1.0,0.04,0.020405632066152306,0.07693206820093293,0.96,0.923067931799067,0.9795943679338476
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,30,acceptable,200,56,0.28,0.22236889773949026,0.3459230458665071,0.10714285714285714,0.05003935571117074,0.21468445171071482,0.8928571428571429,0.7853155482892853,0.9499606442888293
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,30,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,30,insufficient,200,144,0.72,0.6540769541334929,0.7776311022605097,0.013888888888888888,0.0038171346628682636,0.04922251255952857,0.9861111111111112,0.9507774874404714,0.9961828653371317
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,30,all,200,200,1.0,0.9811546736227335,1.0,0.04,0.020405632066152306,0.07693206820093293,0.96,0.923067931799067,0.9795943679338476
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,30,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,30,caution,200,107,0.535,0.4658664687236316,0.6028143584299599,0.06542056074766354,0.03204830428813078,0.1289154633356414,0.9345794392523364,0.8710845366643586,0.9679516957118693
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,30,insufficient,200,93,0.465,0.3971856415700402,0.5341335312763685,0.010752688172043012,0.0019006420286555546,0.058419172354870236,0.989247311827957,0.94158082764513,0.9980993579713445
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,30,all,200,200,1.0,0.9811546736227335,1.0,0.04,0.020405632066152306,0.07693206820093293,0.96,0.923067931799067,0.9795943679338476
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,30,acceptable,200,48,0.24,0.1860661599241369,0.30373340979204166,0.125,0.058570514385719794,0.24700458286386834,0.875,0.7529954171361317,0.9414294856142802
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,30,caution,200,152,0.76,0.6962665902079583,0.8139338400758631,0.013157894736842105,0.0036158171874622162,0.04670108102456133,0.9868421052631579,0.9532989189754386,0.9963841828125377
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,30,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,40,all,200,200,1.0,0.9811546736227335,1.0,0.025,0.010724719651761264,0.05717834040664198,0.975,0.942821659593358,0.9892752803482386
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,40,acceptable,200,44,0.22,0.16816538358833258,0.28238799918293667,0.09090909090909091,0.03592219322731624,0.21159239166598612,0.9090909090909091,0.7884076083340138,0.9640778067726837
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,40,caution,200,8,0.04,0.020405632066152306,0.07693206820093293,0.0,0.0,0.32440756488388023,1.0,0.6755924351161198,1.0
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,40,insufficient,200,148,0.74,0.6750925439746589,0.7958616993642531,0.006756756756756757,0.0011937308904065753,0.03727704557646182,0.9932432432432432,0.962722954423538,0.9988062691095932
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,40,all,200,200,1.0,0.9811546736227335,1.0,0.025,0.010724719651761264,0.05717834040664198,0.975,0.942821659593358,0.9892752803482386
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,40,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,40,caution,200,104,0.52,0.4510378507281424,0.588208336216767,0.04807692307692308,0.020708042325852223,0.10764202797232547,0.9519230769230769,0.8923579720276744,0.9792919576741477
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,40,insufficient,200,96,0.48,0.411791663783233,0.5489621492718576,0.0,3.469446951953614e-18,0.038475587857675686,1.0,0.9615244121423243,1.0
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,40,all,200,200,1.0,0.9811546736227335,1.0,0.025,0.010724719651761264,0.05717834040664198,0.975,0.942821659593358,0.9892752803482386
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,40,acceptable,200,36,0.18,0.13294625859420173,0.23911475028724882,0.05555555555555555,0.015369986664161853,0.18144657208647252,0.9444444444444444,0.8185534279135275,0.9846300133358382
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,40,caution,200,164,0.82,0.7608852497127511,0.8670537414057983,0.018292682926829267,0.006240347155917082,0.05239509899572656,0.9817073170731707,0.9476049010042733,0.9937596528440829
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,40,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,50,all,200,200,1.0,0.9811546736227335,1.0,0.035,0.017055542008567192,0.07047061152229073,0.965,0.9295293884777092,0.9829444579914328
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,50,acceptable,200,39,0.195,0.1460552053440051,0.25544044374612745,0.02564102564102564,0.004540703100990098,0.13180990169850076,0.9743589743589743,0.8681900983014993,0.99545929689901
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,50,caution,200,12,0.06,0.03465219425433187,0.1019316929576627,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.9166666666666666,0.646120088858883,0.9851349055950829
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,50,insufficient,200,149,0.745,0.6803707417954529,0.8003950482796865,0.03355704697986577,0.014417106348108083,0.07614378549035719,0.9664429530201343,0.9238562145096428,0.9855828936518919
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,50,all,200,200,1.0,0.9811546736227335,1.0,0.035,0.017055542008567192,0.07047061152229073,0.965,0.9295293884777092,0.9829444579914328
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,50,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,50,caution,200,96,0.48,0.411791663783233,0.5489621492718576,0.03125,0.010684070371201164,0.0878867932453698,0.96875,0.9121132067546303,0.989315929628799
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,50,insufficient,200,104,0.52,0.4510378507281424,0.588208336216767,0.038461538461538464,0.015056813343976884,0.09474751376905566,0.9615384615384616,0.9052524862309445,0.9849431866560231
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,50,all,200,200,1.0,0.9811546736227335,1.0,0.035,0.017055542008567192,0.07047061152229073,0.965,0.9295293884777092,0.9829444579914328
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,50,acceptable,200,31,0.155,0.11139636927689314,0.21160690592342077,0.03225806451612903,0.005717221525416816,0.16194105164724906,0.967741935483871,0.838058948352751,0.9942827784745831
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,50,caution,200,169,0.845,0.7883930940765792,0.8886036307231068,0.03550295857988166,0.01637103991780639,0.0752820792399535,0.9644970414201184,0.9247179207600467,0.9836289600821937
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,50,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,80,all,200,200,1.0,0.9811546736227335,1.0,0.025,0.010724719651761264,0.05717834040664198,0.975,0.942821659593358,0.9892752803482386
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,80,acceptable,200,7,0.035,0.017055542008567192,0.07047061152229073,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.6456695649333126,1.0
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,80,caution,200,15,0.075,0.04597491718438201,0.12004361023629456,0.06666666666666667,0.011866895493268553,0.2981652987378003,0.9333333333333333,0.7018347012621998,0.9881331045067315
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,80,insufficient,200,178,0.89,0.839073090026985,0.926227555398747,0.02247191011235955,0.0087727741610624,0.056346912501650026,0.9775280898876404,0.9436530874983499,0.9912272258389375
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,80,all,200,200,1.0,0.9811546736227335,1.0,0.025,0.010724719651761264,0.05717834040664198,0.975,0.942821659593358,0.9892752803482386
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,80,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,80,caution,200,75,0.375,0.31085436858409826,0.44385696301021843,0.013333333333333334,0.002357551139048661,0.07173365554421572,0.9866666666666667,0.9282663444557845,0.9976424488609515
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,80,insufficient,200,125,0.625,0.5561430369897816,0.6891456314159018,0.032,0.01251313913869348,0.07939406937230009,0.968,0.9206059306276999,0.9874868608613065
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,80,all,200,200,1.0,0.9811546736227335,1.0,0.025,0.010724719651761264,0.05717834040664198,0.975,0.942821659593358,0.9892752803482386
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,80,acceptable,200,7,0.035,0.017055542008567192,0.07047061152229073,0.0,5.551115123125783e-17,0.35433043506668743,1.0,0.6456695649333126,1.0
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,80,caution,200,193,0.965,0.9295293884777092,0.9829444579914328,0.025906735751295335,0.011115453495622565,0.05920234898166206,0.9740932642487047,0.940797651018338,0.9888845465043774
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,80,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,100,all,5000,5000,1.0,0.9992322980549431,1.0000000000000002,0.0398,0.034725287113523226,0.045581305756707366,0.9602,0.9544186942432927,0.9652747128864768
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,100,acceptable,5000,116,0.0232,0.019378981328847723,0.02775309924595875,0.06896551724137931,0.03535749065073652,0.13020673909033134,0.9310344827586207,0.8697932609096686,0.9646425093492634
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,100,caution,5000,271,0.0542,0.04825961924472352,0.06082486380948941,0.02952029520295203,0.015032778181346833,0.05715960103913548,0.9704797047970479,0.9428403989608645,0.9849672218186531
v2,contamination_symmetric_eps_0p05,normal_contamination_symmetric,100,insufficient,5000,4613,0.9226,0.914864343361008,0.9296867949550298,0.039670496423151964,0.03441035703645626,0.0456966733044047,0.960329503576848,0.9543033266955953,0.9655896429635437
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,100,all,5000,5000,1.0,0.9992322980549431,1.0000000000000002,0.0398,0.034725287113523226,0.045581305756707366,0.9602,0.9544186942432927,0.9652747128864768
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,100,acceptable,5000,0,0.0,0.0,0.0007677019450571244,,,,,,
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,100,caution,5000,1971,0.3942,0.3807409605264549,0.4078214852051193,0.0182648401826484,0.013222118448399963,0.02518170302392419,0.9817351598173516,0.9748182969760758,0.9867778815516001
v3_default,contamination_symmetric_eps_0p05,normal_contamination_symmetric,100,insufficient,5000,3029,0.6058,0.5921785147948807,0.6192590394735452,0.053813139650049524,0.04632768247223353,0.062428895574860095,0.9461868603499505,0.9375711044251399,0.9536723175277665
v3_oracle_simulation_truth,contamination_symmetric_eps_0p05,normal_contamination_symmetric,100,all,5000,5000,1.0,0.9992322980549431,1.0000000000000002,0.0398,0.034725287113523226,0.045581305756707366,0.9602,0.9544186942432927,0.9652747128864768
